Classifier,Cell_Type_1,Cell_Type_2,Correlation,P_value,Correlation_Variance,CV_Cell_Type_1,CV_Cell_Type_2,FDR_corrected_pvalue
Standard,Basophils,MAIT/NKT-like cells,0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.5220159385187412,0.8509500015214381,0.6970037191443678
Standard,Basophils,Memory B cells,-0.016951587590520203,0.6779463251692337,1.2158648638808308e-35,0.5220159385187412,4.936668335051579,0.6970037191443678
Standard,Basophils,NK cell,0.3666666666666667,0.0,0.0,0.5220159385187412,0.5405390684327066,0.0
Standard,Basophils,Naive B cells,0.31666666666666654,8.881784197001252e-16,3.112614051534927e-33,0.5220159385187412,0.38561806122690506,1.98845914858237e-15
Standard,Basophils,Naive CD4+ T cells,0.6,0.0,0.0,0.5220159385187412,0.5118875243840818,0.0
Standard,Basophils,Naive CD8+ T cells,0.15,0.000213763745231077,0.0,0.5220159385187412,0.7128846559749665,0.0002914960162241959
Standard,Basophils,Neutrophils,-0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.5220159385187412,0.0877853117203214,9.981890410023394e-09
Standard,Basophils,Non-Classical Monocytes,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.5220159385187412,0.4851705394233283,9.981890410023394e-09
Standard,Basophils,Plasmablast B cells,-0.5166666666666666,0.0,1.2450456206139707e-32,0.5220159385187412,1.2120869810854338,0.0
Standard,Basophils,Plasmacytoid Dendritic cells,0.0833333333333333,0.04075771521047389,0.0,0.5220159385187412,0.44866367643496735,0.04720970873800064
Standard,Basophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.3333333333333334,0.0,1.2450456206139707e-32,0.5220159385187412,0.9237500679855754,0.0
Standard,Basophils,Regulatory T cells,0.31666666666666654,8.881784197001252e-16,3.112614051534927e-33,0.5220159385187412,1.4451019580649032,1.98845914858237e-15
Standard,Basophils,TCRγδ T-cell,0.6166666666666665,0.0,1.2450456206139707e-32,0.5220159385187412,0.875733529585747,0.0
Standard,Basophils,Terminal Effector CD4+ T cells,-0.0833333333333333,0.04075771521047389,0.0,0.5220159385187412,1.131099819448879,0.04720970873800064
Standard,Basophils,Terminal Effector CD8+ T cells,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.5220159385187412,1.0528153739767316,0.016779402027156377
Standard,Basophils,Th1/Th2-like T cells,0.4166666666666666,0.0,0.0,0.5220159385187412,0.5070853226042543,0.0
Standard,Basophils,Transitional Monocytes,0.6,0.0,0.0,0.5220159385187412,0.3602018691989214,0.0
Standard,Basophils,Transitional/activated B cells,0.13389238540091575,0.0009685990056644833,3.112614051534927e-33,0.5220159385187412,1.0969764604362944,0.0013089175752222747
Standard,Central Memory and Effector Memory CD4+ T cells,Central Memory and Effector Memory CD8+ T cells,0.48333333333333334,0.0,3.112614051534927e-33,0.3816724709458864,0.588977698000442,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Classical Monocytes,-0.7666666666666667,0.0,0.0,0.3816724709458864,0.322539260876773,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Eosinophils,-0.0833333333333333,0.04075771521047389,0.0,0.3816724709458864,0.8533588143356079,0.04720970873800064
Standard,Central Memory and Effector Memory CD4+ T cells,Innate Lymphoid Cell Precursors,0.3833333333333333,0.0,0.0,0.3816724709458864,2.1510088216297443,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Low density Neutrophils,-0.2833333333333333,9.64783808399261e-13,0.0,0.3816724709458864,1.2153080008256492,1.968946547753594e-12
Standard,Central Memory and Effector Memory CD4+ T cells,MAIT/NKT-like cells,-0.6,0.0,0.0,0.3816724709458864,0.8509500015214381,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Memory B cells,-0.45769286494404704,0.0,3.112614051534927e-33,0.3816724709458864,4.936668335051579,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,NK cell,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.3816724709458864,0.5405390684327066,9.981890410023394e-09
Standard,Central Memory and Effector Memory CD4+ T cells,Naive B cells,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.3816724709458864,0.38561806122690506,0.016779402027156377
Standard,Central Memory and Effector Memory CD4+ T cells,Naive CD4+ T cells,0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,0.3816724709458864,0.5118875243840818,0.0013276132985791207
Standard,Central Memory and Effector Memory CD4+ T cells,Naive CD8+ T cells,-0.1999999999999999,6.837856474373183e-07,0.0,0.3816724709458864,0.7128846559749665,1.074008870320395e-06
Standard,Central Memory and Effector Memory CD4+ T cells,Neutrophils,-0.666666666666667,0.0,4.980182482455883e-32,0.3816724709458864,0.0877853117203214,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Non-Classical Monocytes,-0.25,3.9419112418670466e-10,0.0,0.3816724709458864,0.4851705394233283,7.580598542052013e-10
Standard,Central Memory and Effector Memory CD4+ T cells,Plasmablast B cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.3816724709458864,1.2120869810854338,9.981890410023394e-09
Standard,Central Memory and Effector Memory CD4+ T cells,Plasmacytoid Dendritic cells,-0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.3816724709458864,0.44866367643496735,0.43129499569946306
Standard,Central Memory and Effector Memory CD4+ T cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.3816724709458864,0.9237500679855754,9.981890410023394e-09
Standard,Central Memory and Effector Memory CD4+ T cells,Regulatory T cells,0.4166666666666666,0.0,0.0,0.3816724709458864,1.4451019580649032,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,TCRγδ T-cell,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.3816724709458864,0.875733529585747,1.1378371214266933e-07
Standard,Central Memory and Effector Memory CD4+ T cells,Terminal Effector CD4+ T cells,0.0,1.0,0.0,0.3816724709458864,1.131099819448879,1.0
Standard,Central Memory and Effector Memory CD4+ T cells,Terminal Effector CD8+ T cells,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.3816724709458864,1.0528153739767316,1.1378371214266933e-07
Standard,Central Memory and Effector Memory CD4+ T cells,Th1/Th2-like T cells,0.6833333333333336,0.0,4.980182482455883e-32,0.3816724709458864,0.5070853226042543,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Transitional Monocytes,0.3500000000000001,0.0,1.2450456206139707e-32,0.3816724709458864,0.3602018691989214,0.0
Standard,Central Memory and Effector Memory CD4+ T cells,Transitional/activated B cells,-0.0669461927004578,0.10052856380298048,0.0,0.3816724709458864,1.0969764604362944,0.11555007333675917
Standard,Central Memory and Effector Memory CD8+ T cells,Classical Monocytes,-0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.588977698000442,0.322539260876773,9.981890410023394e-09
Standard,Central Memory and Effector Memory CD8+ T cells,Eosinophils,-0.5,0.0,0.0,0.588977698000442,0.8533588143356079,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Innate Lymphoid Cell Precursors,0.6500000000000001,0.0,1.2450456206139707e-32,0.588977698000442,2.1510088216297443,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Low density Neutrophils,0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.588977698000442,1.2153080008256492,0.6970037191443678
Standard,Central Memory and Effector Memory CD8+ T cells,MAIT/NKT-like cells,-0.26666666666666655,2.1749935186221592e-11,3.112614051534927e-33,0.588977698000442,0.8509500015214381,4.321179176070515e-11
Standard,Central Memory and Effector Memory CD8+ T cells,Memory B cells,-0.38988651458196605,0.0,3.112614051534927e-33,0.588977698000442,4.936668335051579,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,NK cell,0.3333333333333334,0.0,1.2450456206139707e-32,0.588977698000442,0.5405390684327066,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Naive B cells,0.4166666666666666,0.0,0.0,0.588977698000442,0.38561806122690506,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Naive CD4+ T cells,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.588977698000442,0.5118875243840818,0.005226647534995667
Standard,Central Memory and Effector Memory CD8+ T cells,Naive CD8+ T cells,-0.3833333333333333,0.0,0.0,0.588977698000442,0.7128846559749665,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Neutrophils,-0.7333333333333334,0.0,0.0,0.588977698000442,0.0877853117203214,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Non-Classical Monocytes,-0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.588977698000442,0.4851705394233283,0.016779402027156377
Standard,Central Memory and Effector Memory CD8+ T cells,Plasmablast B cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.588977698000442,1.2120869810854338,9.981890410023394e-09
Standard,Central Memory and Effector Memory CD8+ T cells,Plasmacytoid Dendritic cells,0.1999999999999999,6.837856474373183e-07,0.0,0.588977698000442,0.44866367643496735,1.074008870320395e-06
Standard,Central Memory and Effector Memory CD8+ T cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.7000000000000002,0.0,4.980182482455883e-32,0.588977698000442,0.9237500679855754,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Regulatory T cells,0.5666666666666667,0.0,0.0,0.588977698000442,1.4451019580649032,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,TCRγδ T-cell,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.588977698000442,0.875733529585747,0.43129499569946306
Standard,Central Memory and Effector Memory CD8+ T cells,Terminal Effector CD4+ T cells,0.3666666666666667,0.0,0.0,0.588977698000442,1.131099819448879,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Terminal Effector CD8+ T cells,0.5833333333333334,0.0,0.0,0.588977698000442,1.0528153739767316,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Th1/Th2-like T cells,0.7166666666666667,0.0,0.0,0.588977698000442,0.5070853226042543,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Transitional Monocytes,-0.3500000000000001,0.0,1.2450456206139707e-32,0.588977698000442,0.3602018691989214,0.0
Standard,Central Memory and Effector Memory CD8+ T cells,Transitional/activated B cells,0.10878756313824389,0.007465624885711453,1.9453837822093293e-34,0.588977698000442,1.0969764604362944,0.00949020112590439
Standard,Classical Monocytes,Eosinophils,0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.322539260876773,0.8533588143356079,8.27241432615648e-06
Standard,Classical Monocytes,Innate Lymphoid Cell Precursors,-0.15,0.000213763745231077,0.0,0.322539260876773,2.1510088216297443,0.0002914960162241959
Standard,Classical Monocytes,Low density Neutrophils,0.7833333333333333,0.0,0.0,0.322539260876773,1.2153080008256492,0.0
Standard,Classical Monocytes,MAIT/NKT-like cells,0.5333333333333332,0.0,1.2450456206139707e-32,0.322539260876773,0.8509500015214381,0.0
Standard,Classical Monocytes,Memory B cells,0.2712254014483241,9.483080987138237e-12,0.0,0.322539260876773,4.936668335051579,1.909345165195618e-11
Standard,Classical Monocytes,NK cell,-0.39999999999999986,0.0,3.112614051534927e-33,0.322539260876773,0.5405390684327066,0.0
Standard,Classical Monocytes,Naive B cells,-0.04999999999999989,0.2202863591873987,4.863459455523323e-35,0.322539260876773,0.38561806122690506,0.2429628961625721
Standard,Classical Monocytes,Naive CD4+ T cells,-0.45000000000000023,0.0,4.980182482455883e-32,0.322539260876773,0.5118875243840818,0.0
Standard,Classical Monocytes,Naive CD8+ T cells,-0.04999999999999989,0.2202863591873987,4.863459455523323e-35,0.322539260876773,0.7128846559749665,0.2429628961625721
Standard,Classical Monocytes,Neutrophils,0.4166666666666666,0.0,0.0,0.322539260876773,0.0877853117203214,0.0
Standard,Classical Monocytes,Non-Classical Monocytes,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.322539260876773,0.4851705394233283,0.016779402027156377
Standard,Classical Monocytes,Plasmablast B cells,0.1666666666666666,3.7735186990017766e-05,0.0,0.322539260876773,1.2120869810854338,5.365192463035701e-05
Standard,Classical Monocytes,Plasmacytoid Dendritic cells,0.1999999999999999,6.837856474373183e-07,0.0,0.322539260876773,0.44866367643496735,1.074008870320395e-06
Standard,Classical Monocytes,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.15,0.000213763745231077,0.0,0.322539260876773,0.9237500679855754,0.0002914960162241959
Standard,Classical Monocytes,Regulatory T cells,-0.31666666666666654,8.881784197001252e-16,3.112614051534927e-33,0.322539260876773,1.4451019580649032,1.98845914858237e-15
Standard,Classical Monocytes,TCRγδ T-cell,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.322539260876773,0.875733529585747,8.27241432615648e-06
Standard,Classical Monocytes,Terminal Effector CD4+ T cells,-0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.322539260876773,1.131099819448879,1.1378371214266933e-07
Standard,Classical Monocytes,Terminal Effector CD8+ T cells,-0.0833333333333333,0.04075771521047389,0.0,0.322539260876773,1.0528153739767316,0.04720970873800064
Standard,Classical Monocytes,Th1/Th2-like T cells,-0.4333333333333331,0.0,2.801352646381434e-32,0.322539260876773,0.5070853226042543,0.0
Standard,Classical Monocytes,Transitional Monocytes,-0.15,0.000213763745231077,0.0,0.322539260876773,0.3602018691989214,0.0002914960162241959
Standard,Classical Monocytes,Transitional/activated B cells,0.0083682740875572,0.8375840003951196,0.0,0.322539260876773,1.0969764604362944,0.8517803393848674
Standard,Eosinophils,Innate Lymphoid Cell Precursors,-0.5,0.0,0.0,0.8533588143356079,2.1510088216297443,0.0
Standard,Eosinophils,Low density Neutrophils,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.8533588143356079,1.2153080008256492,0.016779402027156377
Standard,Eosinophils,MAIT/NKT-like cells,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.8533588143356079,0.8509500015214381,8.27241432615648e-06
Standard,Eosinophils,Memory B cells,-0.4407412773535267,0.0,1.2450456206139707e-32,0.8533588143356079,4.936668335051579,0.0
Standard,Eosinophils,NK cell,-0.6166666666666665,0.0,1.2450456206139707e-32,0.8533588143356079,0.5405390684327066,0.0
Standard,Eosinophils,Naive B cells,-0.7833333333333333,0.0,0.0,0.8533588143356079,0.38561806122690506,0.0
Standard,Eosinophils,Naive CD4+ T cells,-0.4166666666666666,0.0,0.0,0.8533588143356079,0.5118875243840818,0.0
Standard,Eosinophils,Naive CD8+ T cells,-0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,0.8533588143356079,0.7128846559749665,0.0013276132985791207
Standard,Eosinophils,Neutrophils,0.48333333333333334,0.0,3.112614051534927e-33,0.8533588143356079,0.0877853117203214,0.0
Standard,Eosinophils,Non-Classical Monocytes,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8533588143356079,0.4851705394233283,9.981890410023394e-09
Standard,Eosinophils,Plasmablast B cells,0.5333333333333332,0.0,1.2450456206139707e-32,0.8533588143356079,1.2120869810854338,0.0
Standard,Eosinophils,Plasmacytoid Dendritic cells,0.15,0.000213763745231077,0.0,0.8533588143356079,0.44866367643496735,0.0002914960162241959
Standard,Eosinophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.48333333333333334,0.0,3.112614051534927e-33,0.8533588143356079,0.9237500679855754,0.0
Standard,Eosinophils,Regulatory T cells,-0.3333333333333334,0.0,1.2450456206139707e-32,0.8533588143356079,1.4451019580649032,0.0
Standard,Eosinophils,TCRγδ T-cell,-0.4333333333333331,0.0,2.801352646381434e-32,0.8533588143356079,0.875733529585747,0.0
Standard,Eosinophils,Terminal Effector CD4+ T cells,-0.7166666666666667,0.0,0.0,0.8533588143356079,1.131099819448879,0.0
Standard,Eosinophils,Terminal Effector CD8+ T cells,-0.6333333333333332,0.0,1.2450456206139707e-32,0.8533588143356079,1.0528153739767316,0.0
Standard,Eosinophils,Th1/Th2-like T cells,-0.4166666666666666,0.0,0.0,0.8533588143356079,0.5070853226042543,0.0
Standard,Eosinophils,Transitional Monocytes,0.5666666666666667,0.0,0.0,0.8533588143356079,0.3602018691989214,0.0
Standard,Eosinophils,Transitional/activated B cells,-0.610884008391678,0.0,4.980182482455883e-32,0.8533588143356079,1.0969764604362944,0.0
Standard,Innate Lymphoid Cell Precursors,Low density Neutrophils,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,2.1510088216297443,1.2153080008256492,1.1378371214266933e-07
Standard,Innate Lymphoid Cell Precursors,MAIT/NKT-like cells,-0.2833333333333333,9.64783808399261e-13,0.0,2.1510088216297443,0.8509500015214381,1.968946547753594e-12
Standard,Innate Lymphoid Cell Precursors,Memory B cells,-0.0339031751810405,0.40610176515844465,0.0,2.1510088216297443,4.936668335051579,0.43129499569946306
Standard,Innate Lymphoid Cell Precursors,NK cell,0.0833333333333333,0.04075771521047389,0.0,2.1510088216297443,0.5405390684327066,0.04720970873800064
Standard,Innate Lymphoid Cell Precursors,Naive B cells,0.6333333333333332,0.0,1.2450456206139707e-32,2.1510088216297443,0.38561806122690506,0.0
Standard,Innate Lymphoid Cell Precursors,Naive CD4+ T cells,0.4333333333333331,0.0,2.801352646381434e-32,2.1510088216297443,0.5118875243840818,0.0
Standard,Innate Lymphoid Cell Precursors,Naive CD8+ T cells,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,2.1510088216297443,0.7128846559749665,0.43129499569946306
Standard,Innate Lymphoid Cell Precursors,Neutrophils,-0.7166666666666667,0.0,0.0,2.1510088216297443,0.0877853117203214,0.0
Standard,Innate Lymphoid Cell Precursors,Non-Classical Monocytes,-0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,2.1510088216297443,0.4851705394233283,0.016779402027156377
Standard,Innate Lymphoid Cell Precursors,Plasmablast B cells,-0.1666666666666666,3.7735186990017766e-05,0.0,2.1510088216297443,1.2120869810854338,5.365192463035701e-05
Standard,Innate Lymphoid Cell Precursors,Plasmacytoid Dendritic cells,0.39999999999999986,0.0,3.112614051534927e-33,2.1510088216297443,0.44866367643496735,0.0
Standard,Innate Lymphoid Cell Precursors,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.8499999999999995,0.0,1.1205410585525737e-31,2.1510088216297443,0.9237500679855754,0.0
Standard,Innate Lymphoid Cell Precursors,Regulatory T cells,0.9333333333333336,0.0,1.1205410585525737e-31,2.1510088216297443,1.4451019580649032,0.0
Standard,Innate Lymphoid Cell Precursors,TCRγδ T-cell,0.48333333333333334,0.0,3.112614051534927e-33,2.1510088216297443,0.875733529585747,0.0
Standard,Innate Lymphoid Cell Precursors,Terminal Effector CD4+ T cells,0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,2.1510088216297443,1.131099819448879,0.005226647534995667
Standard,Innate Lymphoid Cell Precursors,Terminal Effector CD8+ T cells,0.2833333333333333,9.64783808399261e-13,0.0,2.1510088216297443,1.0528153739767316,1.968946547753594e-12
Standard,Innate Lymphoid Cell Precursors,Th1/Th2-like T cells,0.7833333333333333,0.0,0.0,2.1510088216297443,0.5070853226042543,0.0
Standard,Innate Lymphoid Cell Precursors,Transitional Monocytes,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,2.1510088216297443,0.3602018691989214,0.016779402027156377
Standard,Innate Lymphoid Cell Precursors,Transitional/activated B cells,0.4184137043778615,0.0,0.0,2.1510088216297443,1.0969764604362944,0.0
Standard,Low density Neutrophils,MAIT/NKT-like cells,0.4666666666666668,0.0,2.801352646381434e-32,1.2153080008256492,0.8509500015214381,0.0
Standard,Low density Neutrophils,Memory B cells,0.0847579379526013,0.037421996798924884,0.0,1.2153080008256492,4.936668335051579,0.044727486213854445
Standard,Low density Neutrophils,NK cell,-0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,1.2153080008256492,0.5405390684327066,1.1378371214266933e-07
Standard,Low density Neutrophils,Naive B cells,0.04999999999999989,0.2202863591873987,4.863459455523323e-35,1.2153080008256492,0.38561806122690506,0.2429628961625721
Standard,Low density Neutrophils,Naive CD4+ T cells,-0.2833333333333333,9.64783808399261e-13,0.0,1.2153080008256492,0.5118875243840818,1.968946547753594e-12
Standard,Low density Neutrophils,Naive CD8+ T cells,0.04999999999999989,0.2202863591873987,4.863459455523323e-35,1.2153080008256492,0.7128846559749665,0.2429628961625721
Standard,Low density Neutrophils,Neutrophils,-0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,1.2153080008256492,0.0877853117203214,0.0013276132985791207
Standard,Low density Neutrophils,Non-Classical Monocytes,0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,1.2153080008256492,0.4851705394233283,0.005226647534995667
Standard,Low density Neutrophils,Plasmablast B cells,0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,1.2153080008256492,1.2120869810854338,0.0013276132985791207
Standard,Low density Neutrophils,Plasmacytoid Dendritic cells,0.4166666666666666,0.0,0.0,1.2153080008256492,0.44866367643496735,0.0
Standard,Low density Neutrophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,1.2153080008256492,0.9237500679855754,0.016779402027156377
Standard,Low density Neutrophils,Regulatory T cells,-0.033333333333333305,0.4140431958714845,4.863459455523323e-35,1.2153080008256492,1.4451019580649032,0.43129499569946306
Standard,Low density Neutrophils,TCRγδ T-cell,0.15,0.000213763745231077,0.0,1.2153080008256492,0.875733529585747,0.0002914960162241959
Standard,Low density Neutrophils,Terminal Effector CD4+ T cells,-0.15,0.000213763745231077,0.0,1.2153080008256492,1.131099819448879,0.0002914960162241959
Standard,Low density Neutrophils,Terminal Effector CD8+ T cells,0.1999999999999999,6.837856474373183e-07,0.0,1.2153080008256492,1.0528153739767316,1.074008870320395e-06
Standard,Low density Neutrophils,Th1/Th2-like T cells,0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,1.2153080008256492,0.5070853226042543,0.005226647534995667
Standard,Low density Neutrophils,Transitional Monocytes,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,1.2153080008256492,0.3602018691989214,1.1378371214266933e-07
Standard,Low density Neutrophils,Transitional/activated B cells,0.0334730963502289,0.4120870012821176,0.0,1.2153080008256492,1.0969764604362944,0.43129499569946306
Standard,MAIT/NKT-like cells,Memory B cells,0.38988651458196605,0.0,3.112614051534927e-33,0.8509500015214381,4.936668335051579,0.0
Standard,MAIT/NKT-like cells,NK cell,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8509500015214381,0.5405390684327066,9.981890410023394e-09
Standard,MAIT/NKT-like cells,Naive B cells,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.8509500015214381,0.38561806122690506,8.27241432615648e-06
Standard,MAIT/NKT-like cells,Naive CD4+ T cells,-0.04999999999999989,0.2202863591873987,4.863459455523323e-35,0.8509500015214381,0.5118875243840818,0.2429628961625721
Standard,MAIT/NKT-like cells,Naive CD8+ T cells,0.6,0.0,0.0,0.8509500015214381,0.7128846559749665,0.0
Standard,MAIT/NKT-like cells,Neutrophils,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.8509500015214381,0.0877853117203214,0.43129499569946306
Standard,MAIT/NKT-like cells,Non-Classical Monocytes,0.45000000000000023,0.0,4.980182482455883e-32,0.8509500015214381,0.4851705394233283,0.0
Standard,MAIT/NKT-like cells,Plasmablast B cells,-0.4666666666666668,0.0,2.801352646381434e-32,0.8509500015214381,1.2120869810854338,0.0
Standard,MAIT/NKT-like cells,Plasmacytoid Dendritic cells,0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.8509500015214381,0.44866367643496735,8.27241432615648e-06
Standard,MAIT/NKT-like cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.1999999999999999,6.837856474373183e-07,0.0,0.8509500015214381,0.9237500679855754,1.074008870320395e-06
Standard,MAIT/NKT-like cells,Regulatory T cells,-0.5166666666666666,0.0,1.2450456206139707e-32,0.8509500015214381,1.4451019580649032,0.0
Standard,MAIT/NKT-like cells,TCRγδ T-cell,0.09999999999999988,0.013982835022630313,1.9453837822093293e-34,0.8509500015214381,0.875733529585747,0.016779402027156377
Standard,MAIT/NKT-like cells,Terminal Effector CD4+ T cells,0.5666666666666667,0.0,0.0,0.8509500015214381,1.131099819448879,0.0
Standard,MAIT/NKT-like cells,Terminal Effector CD8+ T cells,0.4333333333333331,0.0,2.801352646381434e-32,0.8509500015214381,1.0528153739767316,0.0
Standard,MAIT/NKT-like cells,Th1/Th2-like T cells,-0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.8509500015214381,0.5070853226042543,1.1378371214266933e-07
Standard,MAIT/NKT-like cells,Transitional Monocytes,-0.2833333333333333,9.64783808399261e-13,0.0,0.8509500015214381,0.3602018691989214,1.968946547753594e-12
Standard,MAIT/NKT-like cells,Transitional/activated B cells,0.02510482226267159,0.5385089658346152,4.863459455523323e-35,0.8509500015214381,1.0969764604362944,0.5570782405185674
Standard,Memory B cells,NK cell,0.1525642883146823,0.00016558343838068978,0.0,4.936668335051579,0.5405390684327066,0.00023321611039533774
Standard,Memory B cells,Naive B cells,0.47464445253456744,0.0,2.801352646381434e-32,4.936668335051579,0.38561806122690506,0.0
Standard,Memory B cells,Naive CD4+ T cells,0.42378968976300657,0.0,3.112614051534927e-33,4.936668335051579,0.5118875243840818,0.0
Standard,Memory B cells,Naive CD8+ T cells,0.42378968976300657,0.0,3.112614051534927e-33,4.936668335051579,0.7128846559749665,0.0
Standard,Memory B cells,Neutrophils,0.2712254014483241,9.483080987138237e-12,0.0,4.936668335051579,0.0877853117203214,1.909345165195618e-11
Standard,Memory B cells,Non-Classical Monocytes,-0.45769286494404704,0.0,3.112614051534927e-33,4.936668335051579,0.4851705394233283,0.0
Standard,Memory B cells,Plasmablast B cells,-0.5594023904871686,0.0,0.0,4.936668335051579,1.2120869810854338,0.0
Standard,Memory B cells,Plasmacytoid Dendritic cells,0.0,1.0,0.0,4.936668335051579,0.44866367643496735,1.0
Standard,Memory B cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.0339031751810405,0.40610176515844465,0.0,4.936668335051579,0.9237500679855754,0.43129499569946306
Standard,Memory B cells,Regulatory T cells,-0.135612700724162,0.0008305412413460722,0.0,4.936668335051579,1.4451019580649032,0.0011274315493385596
Standard,Memory B cells,TCRγδ T-cell,0.0339031751810405,0.40610176515844465,0.0,4.936668335051579,0.875733529585747,0.43129499569946306
Standard,Memory B cells,Terminal Effector CD4+ T cells,0.18646746349572285,3.80844052783047e-06,3.112614051534927e-33,4.936668335051579,1.131099819448879,5.919855742741663e-06
Standard,Memory B cells,Terminal Effector CD8+ T cells,-0.1695158759052026,2.7559691208933756e-05,0.0,4.936668335051579,1.0528153739767316,4.072860769793166e-05
Standard,Memory B cells,Th1/Th2-like T cells,-0.28817698903884453,3.7414515929867775e-13,1.2450456206139707e-32,4.936668335051579,0.5070853226042543,8.075075380547002e-13
Standard,Memory B cells,Transitional Monocytes,-0.28817698903884453,3.7414515929867775e-13,1.2450456206139707e-32,4.936668335051579,0.3602018691989214,8.075075380547002e-13
Standard,Memory B cells,Transitional/activated B cells,0.7915538639660273,0.0,0.0,4.936668335051579,1.0969764604362944,0.0
Standard,NK cell,Naive B cells,0.4166666666666666,0.0,0.0,0.5405390684327066,0.38561806122690506,0.0
Standard,NK cell,Naive CD4+ T cells,0.4166666666666666,0.0,0.0,0.5405390684327066,0.5118875243840818,0.0
Standard,NK cell,Naive CD8+ T cells,0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,0.5405390684327066,0.7128846559749665,0.0013276132985791207
Standard,NK cell,Neutrophils,-0.5,0.0,0.0,0.5405390684327066,0.0877853117203214,0.0
